customer_id,loans_credit_limit,days_since_opened,days_since_confirmed,loans_credit_cost_rate,record_number,utilization
992,8,13,14,4,2,16
993,8,3,10,2,13,18
994,3,2,3,0,12,16
995,8,8,7,2,3,16
996,5,4,1,10,4,16
997,4,13,12,4,6,9
998,17,18,8,3,13,16
999,0,11,3,3,12,16
1000,1,16,7,4,3,16
1001,0,19,9,11,29,3
1002,12,8,7,2,3,16
1003,1,8,4,4,1,16
1004,12,14,7,4,4,16
1005,12,4,8,9,8,16
1006,3,8,13,4,8,16
1007,5,8,7,4,6,16
1008,10,2,10,0,15,16
1009,18,6,17,4,2,16
1010,6,16,7,4,2,16
1011,15,4,10,0,5,0
1012,13,11,3,1,17,16
1013,17,10,4,2,9,16
1014,2,9,9,11,18,13
1015,4,18,11,4,9,9
1016,14,13,17,4,13,16
1017,12,17,17,2,7,16
1018,11,8,4,2,3,16
1019,18,5,11,4,4,16
1020,1,15,13,2,2,16
1021,2,0,3,2,10,16
1022,8,9,9,9,10,13
1023,0,9,9,8,15,19
1024,1,13,9,9,6,16
1025,14,13,5,4,12,16
1026,11,8,14,4,5,16
1027,14,15,3,2,5,9
1028,10,4,12,5,9,16
1029,7,9,0,7,9,16
1030,19,6,6,9,6,16
1031,9,10,13,13,8,16
1032,7,3,17,13,3,16
1033,8,1,9,2,24,16
1034,19,14,9,3,4,16
1035,16,18,9,5,7,1
1036,15,9,16,8,16,16
1037,4,14,14,4,8,9
1038,6,0,9,10,4,16
1039,8,10,0,2,2,16
1040,16,10,3,2,3,16
1041,0,13,11,2,2,16
1042,16,10,12,2,5,16
1043,4,3,1,4,14,9
1044,8,10,9,3,13,16
1045,5,18,14,2,12,16
1046,14,15,8,2,4,9
1047,13,4,8,2,2,16
1048,1,2,13,5,16,16
1049,17,10,4,4,1,16
1050,0,5,12,4,10,16
1051,6,15,7,2,2,16
1052,5,2,13,9,12,16
1053,18,8,7,4,3,16
1054,18,16,7,4,1,16
1055,18,4,8,13,4,16
1056,8,19,10,2,22,3
1057,0,18,9,3,9,19
1058,10,6,14,4,8,16
1059,14,6,8,2,9,9
1060,8,4,16,7,15,15
1061,18,12,0,4,10,16
1062,10,18,13,5,7,16
1063,3,8,7,4,3,16
1064,16,18,8,5,10,16
1065,0,14,8,3,3,16
1066,17,17,3,2,21,16
1067,12,18,17,3,16,16
1068,7,10,4,4,6,16
1069,10,4,11,2,13,16
1070,19,12,10,6,11,11
1071,9,2,6,7,12,11
1072,7,1,9,3,9,16
1073,7,15,14,4,8,16
1074,4,13,12,4,9,9
1075,10,19,9,2,14,16
1076,18,1,3,4,15,16
1077,16,0,14,4,9,16
1078,7,12,10,4,13,3
1079,3,7,9,7,17,16
1080,8,6,9,11,8,16
1081,5,9,1,9,16,16
1082,11,18,11,9,12,16
1083,3,8,7,4,3,16
1084,10,10,9,3,4,16
1085,19,0,4,4,9,16
1086,5,5,16,4,9,16
1087,19,8,9,8,3,16
1088,9,16,4,4,2,16
1089,2,7,10,11,23,6
1090,15,17,5,4,13,7
1091,2,1,1,3,12,16
1092,13,16,7,2,2,16
1093,10,2,3,3,7,16
1094,8,4,17,4,13,16
1095,1,2,2,1,13,16
1096,3,13,0,2,3,16
1097,18,11,12,6,11,16
1098,17,0,9,8,6,16
1099,6,3,6,1,13,16
1100,5,13,14,4,4,16
1101,9,11,10,3,15,1
1102,9,14,17,4,6,16
1103,8,10,16,3,11,11
1104,8,18,17,8,7,16
1105,13,2,3,1,5,16
1106,11,13,9,5,10,16
1107,14,8,8,2,5,9
1108,6,8,6,4,4,16
1109,9,17,9,9,15,3
1110,3,6,14,7,5,16
1111,11,10,14,2,4,16
1112,16,15,9,9,1,16
1113,3,10,3,2,13,16
1114,5,6,12,4,15,16
1115,1,6,9,11,3,16
1116,19,2,3,2,18,16
1117,15,12,16,4,12,6
1118,18,6,14,4,7,16
1119,14,2,9,5,11,13
1120,3,10,4,2,4,16
1121,1,14,6,2,8,16
1122,18,7,1,6,17,16
1123,13,0,4,2,12,16
1124,2,9,9,2,13,16
1125,19,16,7,2,4,16
1126,16,13,17,2,11,16
1127,5,18,14,4,7,16
1128,14,11,3,2,10,9
1129,5,8,7,2,1,16
1130,2,19,10,13,20,3
1131,5,4,9,9,6,16
1132,0,2,5,4,16,16
1133,1,8,7,2,7,16
1134,11,18,1,10,11,16
1135,12,4,8,0,7,16
1136,16,15,4,2,6,16
1137,7,2,3,3,13,16
1138,15,13,14,2,5,16
1139,17,4,9,0,11,16
1140,16,0,5,10,7,16
1141,15,0,12,2,3,16
1142,16,10,8,2,10,16
1143,0,15,4,4,4,16
1144,11,13,3,8,5,16
1145,6,8,13,2,2,16
1146,6,7,10,5,21,19
1147,5,10,17,4,10,16
1148,2,4,3,11,9,16
1149,19,18,11,2,5,16
1150,17,17,11,9,8,16
1151,2,3,9,11,15,16
1152,0,1,2,3,17,11
1153,3,6,14,4,3,16
1154,8,11,9,3,11,16
1155,14,1,16,4,10,16
1156,19,8,10,2,3,16
1157,19,17,11,8,14,16
1158,11,3,5,1,10,16
1159,14,2,1,2,18,9
1160,4,10,14,4,6,9
1161,16,1,0,7,17,16
1162,19,5,11,4,5,16
1163,12,0,6,9,3,16
1164,17,6,14,4,7,16
1165,10,17,11,13,6,16
1166,14,3,13,2,14,16
1167,16,7,1,3,12,16
1168,16,13,8,2,8,16
1169,17,13,4,4,12,16
1170,13,16,6,8,3,16
1171,2,0,6,3,6,16
1172,4,11,17,4,26,9
1173,6,13,9,3,4,16
1174,14,13,8,2,6,9
1175,1,12,9,7,27,3
1176,1,14,7,2,2,16
1177,1,1,9,1,10,16
1178,14,4,6,7,11,16
1179,7,17,6,1,7,7
1180,2,1,3,4,4,16
1181,2,1,5,8,20,16
1182,19,1,10,1,10,3
1183,9,4,17,1,11,16
1184,17,7,9,5,10,16
1185,10,13,3,2,10,16
1186,10,10,4,2,10,16
1187,6,17,17,1,10,16
1188,14,16,9,11,2,16
1189,15,1,1,11,13,16
1190,6,17,12,4,17,16
1191,3,14,17,4,6,16
1192,10,4,8,3,14,16
1193,18,4,8,6,7,16
1194,19,1,9,5,8,16
1195,5,11,3,9,10,16
1196,2,10,8,4,13,16
1197,4,9,1,10,15,16
1198,6,19,16,5,10,3
1199,1,3,16,3,9,5
1200,13,18,14,4,8,16
1201,18,3,12,4,8,16
1202,3,2,9,9,15,16
1203,5,15,9,4,5,16
1204,1,8,6,3,4,16
1205,12,18,5,9,4,16
1206,1,13,6,5,16,16
1207,12,11,2,4,9,16
1208,18,1,3,8,15,16
1209,16,0,8,4,8,16
1210,2,13,3,8,4,16
1211,13,16,7,8,2,16
1212,1,15,9,0,1,16
1213,8,18,17,2,7,16
1214,1,18,1,2,8,16
1215,18,1,3,6,14,16
1216,14,15,1,3,2,9
1217,5,12,9,0,20,18
1218,16,1,9,1,20,16
1219,11,9,2,0,14,10
1220,5,8,7,4,3,16
1221,4,2,17,6,11,16
1222,13,13,11,4,8,16
1223,1,0,4,2,10,16
1224,4,17,2,4,4,16
1225,0,1,6,13,15,16
1226,2,9,10,11,16,18
1227,9,15,14,2,4,16
1228,11,2,6,11,19,10
1229,6,16,17,2,1,16
1230,11,14,17,4,2,16
1231,0,17,12,4,9,16
1232,7,17,9,9,17,16
1233,19,4,8,3,14,16
1234,2,14,5,11,9,16
1235,9,15,7,2,1,16
1236,15,13,8,2,9,16
1237,1,19,16,4,19,11
1238,14,3,1,7,14,9
1239,1,17,12,8,14,16
1240,16,17,3,3,17,16
1241,2,7,2,2,24,18
1242,19,16,1,3,1,16
1243,7,0,5,4,14,16
1244,8,0,4,4,5,16
1245,14,2,9,1,8,16
1246,14,18,5,8,6,9
1247,8,11,9,4,8,8
1248,11,7,6,5,17,18
1249,4,19,1,2,3,16
1250,0,1,3,0,10,16
1251,12,16,7,4,4,16
1252,18,9,1,4,8,16
1253,10,13,6,2,12,16
1254,19,9,13,7,18,16
1255,16,6,16,4,16,12
1256,14,17,1,2,9,16
1257,2,16,4,4,2,16
1258,3,15,6,5,10,16
1259,4,1,2,2,9,16
1260,5,6,5,11,13,16
1261,13,10,9,4,3,16
1262,18,14,3,4,7,16
1263,5,13,14,4,4,16
1264,17,14,10,9,8,16
1265,18,9,13,6,17,16
1266,1,11,6,2,10,4
1267,16,15,12,2,1,16
1268,13,13,12,4,7,16
1269,11,1,1,9,7,16
1270,0,13,12,11,13,16
1271,16,2,9,2,13,16
1272,10,2,6,2,19,13
1273,3,10,3,4,2,16
1274,12,11,13,0,15,16
1275,8,12,9,9,24,10
1276,8,5,17,0,8,16
1277,5,15,9,3,2,16
1278,17,18,6,8,9,16
1279,1,2,10,2,19,5
1280,19,17,11,5,13,16
1281,9,7,16,8,11,8
1282,1,11,6,5,7,16
1283,3,8,3,4,4,16
1284,0,19,2,13,10,3
1285,17,13,14,4,7,16
1286,8,13,14,4,5,16
1287,15,3,1,13,13,16
1288,4,4,12,4,8,9
1289,18,19,9,6,18,9
1290,15,18,8,2,6,16
1291,15,14,8,4,2,16
1292,15,16,14,4,1,16
1293,0,11,9,5,17,16
1294,1,14,6,2,4,16
1295,16,3,17,13,3,16
1296,18,1,3,6,9,16
1297,0,13,9,5,11,8
1298,18,1,3,6,6,16
1299,9,9,13,4,13,16
1300,6,8,9,3,2,16
1301,0,1,10,4,21,16
1302,14,2,0,2,9,16
1303,9,2,13,3,6,16
1304,3,15,5,4,3,16
1305,3,11,12,5,7,16
1306,19,6,14,4,1,16
1307,10,10,1,2,3,16
1308,8,8,14,4,3,16
1309,7,9,16,7,10,16
1310,16,19,0,4,11,15
1311,7,13,8,4,10,16
1312,19,10,6,9,1,16
1313,8,5,17,5,13,16
1314,16,14,12,4,2,16
1315,14,13,0,2,4,9
1316,6,6,13,7,6,16
1317,4,6,14,4,3,9
1318,19,17,12,2,21,16
1319,10,19,16,2,16,11
1320,10,4,11,2,8,16
1321,4,17,13,4,9,9
1322,2,9,2,13,11,11
1323,12,8,12,2,2,16
1324,13,9,0,1,18,13
1325,14,4,8,2,15,9
1326,19,16,9,8,2,16
1327,18,4,8,4,7,16
1328,15,19,0,4,13,16
1329,9,13,13,8,8,16
1330,12,4,8,9,6,16
1331,19,13,9,5,6,16
1332,10,6,6,9,6,16
1333,10,18,11,7,12,16
1334,11,16,2,10,1,16
1335,13,19,5,4,10,16
1336,18,7,1,2,12,6
1337,17,1,0,11,7,16
1338,12,6,12,9,6,16
1339,14,18,6,13,2,16
1340,8,3,9,9,8,10
1341,16,11,6,7,9,1
1342,4,6,3,4,6,9
1343,8,13,17,9,15,16
1344,0,7,16,1,14,6
1345,18,8,5,2,3,16
1346,0,6,8,5,11,16
1347,1,12,6,2,32,3
1348,0,18,14,4,7,16
1349,15,3,9,8,7,16
1350,19,4,12,1,7,16
1351,3,8,17,4,3,16
1352,14,2,1,3,20,16
1353,16,6,8,7,12,16
1354,9,8,14,2,3,16
1355,16,15,0,4,4,16
1356,18,14,7,2,4,16
1357,7,10,9,2,9,16
1358,19,16,9,5,1,16
1359,17,3,9,2,18,4
1360,18,5,12,6,25,16
1361,13,7,9,9,14,3
1362,2,3,16,2,13,7
1363,14,14,7,2,11,16
1364,12,14,4,4,2,16
1365,14,0,3,2,8,16
1366,12,17,6,2,4,16
1367,16,10,12,2,4,16
1368,17,14,7,2,6,16
1369,18,2,17,6,15,16
1370,4,7,10,6,3,16
1371,0,15,4,4,3,16
1372,11,2,1,3,10,16
1373,13,11,6,7,19,16
1374,5,12,16,6,22,16
1375,7,0,4,2,3,16
1376,19,2,13,5,13,16
1377,14,9,1,2,20,9
1378,0,1,9,11,14,16
1379,10,15,7,2,5,16
1380,18,5,12,7,6,16
1381,18,6,14,2,3,16
1382,3,4,12,2,9,16
1383,9,15,16,4,2,16
1384,6,12,10,6,25,16
1385,13,17,12,4,5,16
1386,3,9,10,2,11,0
1387,7,10,14,2,2,16
1388,18,19,5,6,16,16
1389,7,3,17,0,10,16
1390,14,2,9,11,15,16
1391,16,18,16,2,8,0
1392,14,15,8,13,4,16
1393,16,14,7,2,1,16
1394,14,10,13,2,5,9
1395,18,11,5,6,4,16
1396,10,3,9,3,8,16
1397,11,18,11,7,12,16
1398,2,18,16,11,12,1
1399,9,14,4,2,4,16
1400,3,15,7,2,2,16
1401,8,11,1,7,3,16
1402,3,8,13,4,5,16
1403,5,8,7,4,1,16
1404,16,1,16,8,6,8
1405,1,9,16,2,16,7
1406,14,5,11,1,7,16
1407,8,7,1,0,23,6
1408,8,2,0,4,12,16
1409,11,16,4,2,1,16
1410,0,1,10,4,16,11
1411,13,16,4,2,1,16
1412,13,4,8,4,11,16
1413,17,1,2,1,11,10
1414,15,14,11,2,6,16
1415,19,18,14,2,8,16
1416,17,7,0,7,26,16
1417,14,14,5,13,5,16
1418,13,3,0,6,17,16
1419,11,14,3,9,4,16
1420,1,8,7,4,2,16
1421,7,12,16,3,11,16
1422,17,11,17,1,14,16
1423,17,17,6,5,21,16
1424,7,4,17,7,1,16
1425,11,11,13,8,11,16
1426,9,17,17,1,7,16
1427,17,2,1,0,7,16
1428,11,8,7,2,4,16
1429,13,8,17,2,5,16
1430,7,17,11,8,6,16
1431,4,6,14,4,11,16
1432,14,15,7,4,9,16
1433,14,4,12,4,10,16
1434,3,14,9,9,6,16
1435,19,16,7,4,1,16
1436,6,0,3,4,1,16
1437,10,9,6,11,7,16
1438,13,3,9,9,11,16
1439,19,3,12,6,8,16
1440,18,16,13,1,1,16
1441,13,11,17,4,14,16
1442,9,6,6,3,6,16
1443,7,17,12,4,9,16
1444,5,8,9,4,6,16
1445,5,8,9,8,1,16
1446,19,17,12,4,15,16
1447,5,15,6,4,1,16
1448,13,1,13,4,14,16
1449,18,4,17,4,11,16
1450,10,6,3,13,9,16
1451,6,13,1,10,2,16
1452,5,0,4,2,2,16
1453,11,7,9,11,10,3
1454,15,4,11,13,11,16
1455,2,16,16,11,2,8
1456,7,19,9,9,12,3
1457,10,7,9,2,18,1
1458,14,6,0,2,10,9
1459,12,0,3,10,10,16
1460,7,4,8,2,7,16
1461,18,13,6,9,5,16
1462,13,15,17,4,5,16
1463,0,0,14,2,5,16
1464,13,13,12,4,6,16
1465,15,3,11,0,10,16
1466,13,19,5,4,28,16
1467,8,14,4,2,2,16
1468,13,15,7,4,5,16
1469,19,15,7,2,3,16
1470,19,13,10,8,7,16
1471,18,16,11,2,2,16
1472,5,11,17,2,11,16
1473,19,4,8,5,9,16
1474,14,17,9,3,19,16
1475,14,2,6,8,10,16
1476,3,11,9,2,11,8
1477,6,10,4,4,2,16
1478,12,17,10,4,9,16
1479,15,10,2,2,7,16
1480,14,13,4,2,9,9
1481,2,19,2,11,10,3
1482,3,16,7,4,3,16
1483,8,13,9,5,2,16
1484,8,16,7,4,3,16
1485,7,18,12,4,8,16
1486,6,8,17,2,3,16
1487,15,16,4,4,3,16
1488,5,0,1,8,2,16
1489,12,18,9,9,15,16
1490,14,6,5,0,8,16
1491,9,19,10,2,24,16
1492,8,17,16,7,13,16
1493,14,5,12,4,10,16
1494,11,13,10,4,10,18
1495,4,10,13,4,2,9
1496,7,15,4,4,3,16
1497,16,1,10,1,10,0
1498,7,14,12,3,10,16
1499,18,3,12,6,12,16
1500,7,0,3,7,6,16
1501,15,11,9,11,9,1
1502,15,11,9,9,10,16
1503,17,9,13,4,16,16
1504,16,1,10,2,15,10
1505,5,12,6,6,17,16
1506,10,11,13,3,8,16
1507,2,6,14,4,10,16
1508,2,4,16,11,5,3
1509,10,9,9,7,12,10
1510,10,8,11,4,3,16
1511,19,14,7,2,3,16
1512,10,8,4,2,1,16
1513,3,12,9,4,22,15
1514,8,2,1,0,18,16
1515,13,7,9,5,14,16
1516,8,9,9,5,15,16
1517,19,8,4,4,4,16
1518,3,6,11,4,12,16
1519,5,0,4,2,11,16
1520,13,16,7,4,1,16
1521,3,5,12,7,14,16
1522,1,19,6,7,12,16
1523,8,6,9,1,3,16
1524,11,1,16,0,8,16
1525,7,5,6,7,6,13
1526,18,3,13,6,11,16
1527,12,2,1,10,19,16
1528,14,11,13,1,13,9
1529,11,6,8,4,2,16
1530,9,17,12,4,5,16
1531,16,2,2,1,15,16
1532,8,12,9,2,23,16
1533,3,16,7,8,3,16
1534,7,16,3,2,4,16
1535,3,5,6,0,6,16
1536,8,3,9,5,14,16
1537,0,11,2,4,12,10
1538,18,10,9,9,7,16
1539,19,6,9,4,5,16
1540,8,2,9,1,9,3
1541,13,8,7,2,1,16
1542,7,11,3,3,18,16
1543,9,0,11,0,2,16
1544,8,1,10,4,9,16
1545,11,9,9,5,18,6
1546,5,6,14,2,4,16
1547,17,0,9,5,15,16
1548,17,10,4,4,8,16
1549,0,5,17,13,18,16
1550,2,5,5,11,9,16
1551,19,3,9,0,13,16
1552,14,13,9,3,10,16
1553,14,0,4,2,6,16
1554,8,13,17,2,5,16
1555,12,15,9,8,1,16
1556,3,4,12,4,8,16
1557,19,2,3,0,12,16
1558,14,1,10,4,23,16
1559,5,6,17,4,1,16
1560,16,18,12,2,21,16
1561,10,11,1,4,13,16
1562,6,4,3,2,5,16
1563,14,14,3,0,5,9
1564,16,0,1,4,10,16
1565,1,15,4,4,3,16
1566,8,2,2,7,21,19
1567,12,16,7,4,1,16
1568,15,6,16,8,8,4
1569,12,19,5,13,11,16
1570,13,11,3,4,6,16
1571,1,17,1,3,17,16
1572,19,5,12,5,8,16
1573,14,10,11,8,5,16
1574,9,17,3,3,17,16
1575,15,15,4,2,9,16
1576,13,2,17,6,13,16
1577,18,1,3,6,15,16
1578,12,4,8,4,11,16
1579,10,14,4,4,7,16
1580,3,0,9,9,1,16
1581,13,11,17,2,19,16
1582,4,18,8,6,3,16
1583,10,17,12,3,10,16
1584,10,2,5,9,10,16
1585,18,18,8,6,12,16
1586,16,4,17,3,13,16
1587,6,10,9,7,4,16
1588,11,12,0,4,12,6
1589,3,5,11,4,5,16
1590,14,12,12,2,1,9
1591,1,14,0,4,2,16
1592,15,7,9,11,10,18
1593,5,15,9,4,7,16
1594,11,4,16,2,5,0
1595,15,0,8,8,2,16
1596,5,15,9,10,3,16
1597,12,2,5,4,13,16
1598,14,15,13,2,4,9
1599,16,13,8,4,4,16
1600,18,4,5,10,7,16
1601,17,17,9,9,9,16
1602,3,10,4,4,4,16
1603,0,11,2,4,12,10
1604,17,15,7,4,2,16
1605,1,12,16,13,15,6
1606,12,12,10,4,26,6
1607,6,0,4,2,3,16
1608,10,3,10,13,14,6
1609,4,17,0,11,14,9
1610,12,5,17,2,3,16
1611,18,8,7,2,1,16
1612,5,0,12,9,7,16
1613,16,7,0,6,5,16
1614,0,19,6,11,18,15
1615,5,8,10,4,1,16
1616,14,13,1,0,9,16
1617,1,7,0,4,11,10
1618,15,17,9,0,7,16
1619,19,2,13,8,10,16
1620,13,3,12,2,12,16
1621,8,19,16,4,17,18
1622,17,14,14,4,2,16
1623,19,1,10,3,12,16
1624,10,0,9,4,16,16
1625,16,15,8,4,1,16
1626,11,6,3,2,9,16
1627,11,8,9,3,4,16
1628,1,14,4,2,3,16
1629,14,14,14,2,7,9
1630,0,19,16,2,18,3
1631,16,17,13,3,12,16
1632,14,5,9,3,11,16
1633,4,17,13,4,8,9
1634,19,15,7,4,6,16
1635,4,16,5,4,1,9
1636,4,13,4,2,7,16
1637,14,3,3,3,7,16
1638,7,5,6,5,13,16
1639,12,7,10,13,10,7
1640,15,10,8,13,4,16
1641,8,10,14,4,5,16
1642,7,13,14,2,10,16
1643,4,2,0,4,12,9
1644,3,3,1,5,11,16
1645,14,5,11,2,9,9
1646,8,1,16,2,13,12
1647,15,18,9,11,7,16
1648,18,14,6,8,6,16
1649,17,19,0,4,13,18
1650,11,18,14,5,13,16
1651,11,10,9,3,6,3
1652,15,4,1,13,6,16
1653,2,18,0,4,10,19
1654,15,9,1,11,12,16
1655,4,0,4,4,13,9
1656,3,16,13,3,4,16
1657,12,18,17,4,6,16
1658,6,16,9,0,1,16
1659,8,0,0,8,9,16
1660,12,18,8,9,7,16
1661,19,6,14,3,18,16
1662,10,10,9,0,14,16
1663,16,12,9,9,18,8
1664,3,14,3,2,1,16
1665,6,6,12,4,5,16
1666,7,6,17,7,10,16
1667,14,13,2,2,9,9
1668,1,6,6,5,9,16
1669,12,15,0,2,4,16
1670,5,12,2,6,31,6
1671,3,12,9,5,11,16
1672,0,13,11,4,7,16
1673,13,14,17,2,7,16
1674,13,16,8,2,1,16
1675,6,6,14,2,5,16
1676,17,18,16,3,18,3
1677,0,14,12,1,4,16
1678,14,19,2,3,22,18
1679,6,5,12,4,15,16
1680,10,15,9,0,6,16
1681,3,9,2,1,11,12
1682,2,6,11,8,10,16
1683,9,14,11,4,4,16
1684,0,11,1,3,12,16
1685,3,11,9,1,7,16
1686,8,17,9,5,7,16
1687,6,16,7,2,1,16
1688,10,1,16,3,15,16
1689,13,15,7,2,3,16
1690,1,14,9,3,8,16
1691,0,19,10,13,18,16
1692,7,13,14,2,12,16
1693,1,18,17,11,9,16
1694,11,3,0,1,18,16
1695,8,9,0,0,20,16
1696,5,8,7,4,1,16
1697,11,6,12,2,8,16
1698,18,3,11,4,8,16
1699,4,15,5,4,2,9
1700,4,18,3,6,4,16
1701,3,8,7,4,2,16
1702,2,13,14,4,9,16
1703,8,8,14,2,7,16
1704,5,4,8,5,15,16
1705,14,5,9,1,7,6
1706,5,12,2,4,22,6
1707,18,12,16,6,24,16
1708,2,10,9,3,7,16
1709,17,7,1,1,23,16
1710,0,6,3,1,8,16
1711,14,9,10,5,19,3
1712,10,2,9,9,11,18
1713,13,8,9,3,2,16
1714,5,8,13,2,3,16
1715,11,17,16,1,8,11
1716,10,9,13,3,15,16
1717,10,10,6,4,9,16
1718,11,6,12,4,2,16
1719,18,8,13,2,4,16
1720,15,12,9,3,13,16
1721,17,4,12,4,2,16
1722,1,14,16,3,6,18
1723,8,12,10,2,14,6
1724,13,8,17,4,3,16
1725,5,1,3,6,14,16
1726,10,15,4,4,3,16
1727,18,12,9,2,18,16
1728,15,17,17,4,3,16
1729,14,4,1,3,11,16
1730,14,15,13,4,7,16
1731,7,6,5,0,15,16
1732,4,5,12,4,16,9
1733,15,6,9,1,9,16
1734,4,14,13,4,7,9
1735,1,14,6,5,5,16
1736,10,5,17,3,8,16
1737,14,19,9,11,13,3
1738,0,11,0,3,18,16
1739,9,4,8,2,10,16
1740,2,2,2,11,13,11
1741,5,10,6,9,3,16
1742,12,9,13,4,22,16
1743,12,0,9,0,5,16
1744,3,16,3,2,2,16
1745,3,17,12,4,11,16
1746,15,4,9,13,3,16
1747,0,0,9,3,10,16
1748,3,19,5,4,19,16
1749,4,3,13,4,12,9
1750,7,10,14,4,1,16
1751,17,8,4,4,3,16
1752,5,17,11,2,13,16
1753,1,7,10,4,3,3
1754,14,4,16,13,7,12
1755,14,7,1,2,18,9
1756,13,13,9,2,10,16
1757,14,5,17,1,7,9
1758,2,3,1,13,12,16
1759,8,4,9,5,8,16
1760,2,5,1,4,12,16
1761,12,1,9,2,11,16
1762,19,12,0,4,16,6
1763,2,5,3,4,6,16
1764,13,1,13,4,9,16
1765,11,18,12,7,19,16
1766,10,18,14,13,8,16
1767,2,10,14,4,8,16
1768,13,0,1,1,5,16
1769,6,19,10,13,14,1
1770,11,1,9,5,19,16
1771,7,11,0,1,15,16
1772,17,11,9,5,11,16
1773,8,13,8,2,6,16
1774,4,12,0,2,13,9
1775,5,15,3,4,2,16
1776,11,10,9,3,4,16
1777,14,7,6,11,12,18
1778,16,0,9,7,6,16
1779,11,15,11,4,6,16
1780,1,0,14,4,11,16
1781,19,19,16,11,10,7
1782,19,15,17,2,7,16
1783,2,13,6,11,13,11
1784,19,6,16,4,5,3
1785,18,4,8,2,6,16
1786,1,19,5,8,28,16
1787,10,13,9,3,2,16
1788,12,18,8,4,1,16
1789,7,10,1,3,8,16
1790,18,8,12,2,3,16
1791,17,8,1,2,3,16
1792,5,13,14,2,9,16
1793,2,19,9,13,10,3
1794,15,17,16,4,12,16
1795,19,3,17,5,11,16
1796,2,3,3,8,8,16
1797,14,16,11,2,2,9
1798,4,5,12,4,8,9
1799,14,15,13,2,5,9
1800,12,7,10,1,10,3
1801,8,1,9,5,12,19
1802,12,13,14,5,7,16
1803,3,4,12,4,10,16
1804,4,17,1,4,17,9
1805,19,13,6,3,8,16
1806,18,4,12,13,5,16
1807,19,0,4,2,2,16
1808,0,12,9,0,12,16
1809,10,0,9,1,5,16
1810,12,15,3,2,8,16
1811,1,17,1,5,13,16
1812,0,13,17,8,8,13
1813,11,9,13,4,20,16
1814,2,5,2,11,7,19
1815,18,4,2,13,13,16
1816,17,0,4,4,8,16
1817,12,18,11,4,11,16
1818,8,1,0,7,10,16
1819,3,16,7,4,1,16
1820,13,8,6,4,2,16
1821,11,13,9,7,7,8
1822,7,4,9,0,6,16
1823,11,6,13,5,7,16
1824,8,7,2,11,14,15
1825,16,4,11,4,8,16
1826,13,2,1,2,17,16
1827,1,10,11,2,1,16
1828,13,8,7,4,1,16
1829,5,9,1,10,12,16
1830,3,10,4,2,2,16
1831,1,10,14,2,1,16
1832,11,3,17,1,5,16
1833,14,17,16,1,8,16
1834,1,13,10,9,8,6
1835,5,6,9,9,6,16
1836,13,0,1,4,7,16
1837,1,9,9,2,11,7
1838,14,12,0,3,18,3
1839,5,15,7,4,6,16
1840,11,10,10,2,11,5
1841,3,13,1,10,2,16
1842,14,11,3,2,9,9
1843,5,2,13,4,5,16
1844,10,9,9,9,15,6
1845,14,19,2,8,23,3
1846,19,14,9,5,3,16
1847,18,14,7,4,4,16
1848,17,11,0,1,14,13
1849,15,11,0,1,8,16
1850,15,1,6,3,12,18
1851,6,10,4,4,9,16
1852,3,10,4,4,4,16
1853,6,6,3,10,12,16
1854,18,11,3,6,11,16
1855,14,1,2,0,18,18
1856,0,15,10,8,8,2
1857,14,6,0,2,10,16
1858,3,18,8,2,11,16
1859,0,15,6,8,1,16
1860,15,7,1,13,17,16
1861,14,13,13,4,8,16
1862,10,8,12,2,1,16
1863,0,13,14,2,4,16
1864,8,16,7,2,2,16
1865,3,15,4,4,6,16
1866,14,14,14,4,4,16
1867,1,16,7,2,3,16
1868,14,13,8,2,14,9
1869,8,13,1,2,8,16
1870,15,13,8,2,8,16
1871,10,15,13,4,3,16
1872,12,16,7,2,1,16
1873,11,19,10,7,17,10
1874,4,10,8,4,10,9
1875,15,8,12,2,3,16
1876,12,0,6,0,9,6
1877,11,9,9,2,11,13
1878,16,17,12,7,20,16
1879,17,14,4,5,11,16
1880,6,5,6,9,18,16
1881,11,17,9,1,16,16
1882,14,2,9,9,18,10
1883,7,8,7,2,6,16
1884,0,19,0,13,17,18
1885,5,15,9,11,2,16
1886,15,17,17,4,6,16
1887,12,6,9,10,9,16
1888,12,11,1,2,4,16
1889,18,0,1,9,7,16
1890,10,3,9,0,4,16
1891,2,14,4,4,6,16
1892,19,18,1,7,7,16
1893,11,12,9,8,23,18
1894,15,19,10,2,15,16
1895,0,17,11,11,24,16
1896,11,10,9,13,6,16
1897,9,15,17,4,1,16
1898,18,6,9,9,9,16
1899,3,18,3,10,4,16
1900,3,15,9,3,3,6
1901,2,3,5,8,15,16
1902,8,7,16,7,12,13
1903,19,16,7,2,1,16
1904,15,13,2,13,3,4
1905,2,9,9,4,18,3
1906,15,14,4,2,5,16
1907,11,0,6,7,6,3
1908,8,14,14,4,8,16
1909,13,17,12,4,13,16
1910,0,1,13,2,13,16
1911,0,4,5,4,10,16
1912,8,2,6,0,9,16
1913,3,9,6,2,20,16
1914,11,10,4,4,5,16
1915,0,13,1,4,14,16
1916,7,15,9,0,4,16
1917,11,0,4,4,9,16
1918,14,10,6,13,4,16
1919,19,17,11,2,12,16
1920,11,15,4,4,3,16
1921,7,4,8,0,23,16
